category,updated_at,building_name,room,address,rent_man,fee_man,layout,floor,area_sqm,age_years,structure,file,page,raw_block
ulucks,,プレアール南小倉,502,北九州市小倉北区弁天町7-9,2.4,0.2,1K,,21,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール南小倉|弁天町7-9|502|24,000|2,000|0|無|無|なし|指定な し|なし|1987年6月 (39年)|1K:|マン|21.00|RC|都市|100%|2ヶ月|5,000|有|済"
ulucks,,プレアール南小倉,504,北九州市小倉北区弁天町7-9,2.4,0.2,1K,,21,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール南小倉|弁天町7-9|504|24,000|2,000|0|無|無|なし|指定な し|なし|1987年6月 (39年)|1K:|マン|21.00|RC|業務委託料200%|都市|100%|2ヶ月|5,000|有|済"
ulucks,,プレアール古船場町,103,北九州市小倉北区古船場町6-3,11,,1R,,99.17,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール古船場町|古船場町6-3|103|110,000|-|0|無|無|-|0万|1ヶ月|1988年1月 (38年)|1R:|マン|99.17|RC|軽飲食可能|100%|1ヶ月|22,000|有|未定"
ulucks,,プレアール片野II,204,北九州市小倉北区片野3-1-4,2.9,0.3,1R,,19.16,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール片野II|片野3-1-4|204|29,000|3,000|0|無|無|なし|0万|なし|1989年3月 (37年)|1R:|マン|19.16|RC|AD200%|100%|2ヶ月|11,000|有|未定"
ulucks,,プレアール金田,305,北九州市小倉北区金田2-5-6,4.2,0.3,2DK,,46.92,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール金田|金田2-5-6|305|42,000|3,000|0|無|無|なし|指定な し|なし|1985年1月 (41年)|2DK:|マン|46.92|RC|2026年2月契約開始に限りAmazonギフト券1万円分プレゼント 翌月FR:家賃 のみ AD200%|100%|2ヶ月|11,000|有|未定"
ulucks,,プレアール金田,602,北九州市小倉北区金田2-5-6,4,0.3,2DK,,41.94,,RC,APAMAN株式会社 小倉営業所.pdf,2,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=2] プレアール金田|金田2-5-6|602|40,000|3,000|0|無|無|なし|指定な し|なし|1985年1月 (41年)|2DK:|マン|41.94|RC|2026年2月契約開始に限りAmazonギフト券1万円分プレゼント 翌月FR:家賃 のみ AD200%|100%|2ヶ月|11,000|有|済"
ulucks,,メゾンモンブラン富野台 ・壱番管C棟,518,北九州市小倉北区須賀町21-1,7.5,0.3,2LDK,,92.03,,RC,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] メゾンモンブラン富野台 ・壱番管C棟|須賀町21-1|518|75,000|3,000|0|(敷地内) 9,900(税込) P5 0番|無|-|0万|-|1992年9月 (34年)|2LDK:|マン|92.03|RC|AD200% 翌月フリーレント(家賃のみ)|100%|2ヶ月|16,500|有|未定"
ulucks,,ルネッサンスTOEI美萩野,709,北九州市小倉北区白銀2-4-3,2.9,0.3,1R,,24.22,,RC,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] ルネッサンスTOEI美萩野|白銀2-4-3|709|29,000|3,000|0|(敷地内) 8,800(税込)|無|なし|0万|なし|1990年7月 (36年)|1R:|マン|24.22|RC|AD200%|100%|2.5ヶ月|11,000|無|未定"
ulucks,,田町ビル,506,北九州市小倉北区田町10-5,5,0.35,1LDK,,50.89,,SRC,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] 田町ビル|田町10-5|506|50,000|3,500|0|(敷地内) 13,200(税込)|無|なし|0万|なし|1977年2月 (49年)|1LDK:|2月28日|マン|50.89|SRC|都市|100%|3ヶ月|10,000|無|未定"
ulucks,,田町ビル,803,北九州市小倉北区田町10-5,6.8,0.35,3LDK,,59.67,,SRC,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] 田町ビル|田町10-5|803|68,000|3,500|0|(敷地内) 13,200(税込)|無|なし|0万|なし|1977年2月 (49年)|3LDK:|3月6日|マン|59.67|SRC|AD200%|都市|100%|2ヶ月|16,500|無|未定"
ulucks,,貴船荘,103,北九州市小倉北区貴船町12-24,2.5,,1DK,,22.73,,木造,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] 貴船荘|貴船町12-24|103|25,000|-|0|無|無|-|0万|-|1963年1月 (63年)|1DK:4.5|戸建|22.73|木造|AD300% FR1ヶ月 ペット可(猫、小型犬) 賃料2,000円UP 家電サービス 品|100%|3ヶ月|5,500|有|済"
ulucks,,貴船荘,105,北九州市小倉北区貴船町12-24,2.9,,1R,,30,,木造,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] 貴船荘|貴船町12-24|105|29,000|-|0|無|無|-|0万|-|1963年1月 (63年)|1R:洋8|戸建|30.00|木造|FR1ヶ月 ペット可 賃料2,000円UP 家電サービス品|100%|3ヶ月|5,000|有|済"
ulucks,,貴船荘,106,北九州市小倉北区貴船町12-24,2.9,,2K,,28.44,,木造,APAMAN株式会社 小倉営業所.pdf,3,"[source=ulucks file=APAMAN株式会社 小倉営業所.pdf page=3] 貴船荘|貴船町12-24|106|29,000|-|0|無|無|-|0万|-|1963年1月 (63年)|2K:|戸建|28.44|木造|AD300% FR1ヶ月 ペット可(猫、小型犬) 賃料2,000円UP 家電サービス 品|100%|3ヶ月|5,500|有|済"
ulucks,2026/2/12,コーポコスモスT,102,北九州市小倉北区竪林町9-22,2.9,0.2,1DK,,26,,木造,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] コーポコスモスT|竪林町9-22|102|29,000|2,000|0|無|無|-|0万|-|1DK:|アパ|26.00|木造|エアコン2機付!階段付きのお部屋です☆キッチンと洋室を分けれます♪パ ックプラン利用可☆AD200%|100%|2ヶ月|3,500|有|済"
ulucks,2026/2/12,コーポ冨美,201,北九州市小倉北区下富野1丁目4-44,2.8,0.2,1LDK,,47,,RC,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] コーポ冨美|下富野1丁目4-44|201|28,000|2,000|0|無|無|なし|0万|なし|1994年9月 (32年)|1LDK:|マン|47.00|RC|AD200%!!即入居・即案内可能!|100%|2ヶ月|3,500|有|済"
ulucks,2026/2/12,ノースナイン熊本,,北九州市小倉北区熊本3-7-5,2.9,0.3,2K,,40.04,,SRC,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] ノースナイン熊本|熊本3-7-5|29,000|3,000|0|無|無|なし|0万|なし|1980年2月 (46年)|2K:和6/和6|マン|40.04|SRC|AD200%|100%|2ヶ月|3,900|有|済"
ulucks,2026/2/12,ビュークレスト霧ケ丘,302,北九州市小倉北区黒原2-30-5,8,,4DK,,94.51,,RC,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] ビュークレスト霧ケ丘|黒原2-30-5|302|80,000|-|0|(敷地内) 5,500(税込)|(敷地内) 5,500(税込)|なし|0万|なし|1998年3月 (28年)|4DK:洋6/洋6/洋5/洋5/DK6|マン|94.51|RC|AD200% 小型犬、猫が飼育可能(どちらか一匹のみ)|100%|2ヶ月|3,500|有|2月28日"
ulucks,2026/2/12,ルナ・ジュエル,102,北九州市小倉北区下到津3丁目 3番14号,4,0.5,1K,,30.87,,軽鉄,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] ルナ・ジュエル|下到津3丁目 3番14号|102|40,000|5,000|0|(敷地内) 8,800(税込) 平 面アスファルト|無|なし|0万|なし|2016年4月 (10年)|1K:洋9.1|アパ|30.87|軽鉄|AD300% 春入居(3月1日契約開始)OK♪|100%|3ヶ月|3,500|有|済"
ulucks,2026/2/12,ルナ・ジュエル,103,北九州市小倉北区下到津3丁目 3番14号,4,0.5,1K,,30.87,,軽鉄,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] ルナ・ジュエル|下到津3丁目 3番14号|103|40,000|5,000|0|(敷地内) 8,800(税込) 平 面アスファルト|無|なし|0万|なし|2016年4月 (10年)|1K:洋9.1|アパ|30.87|軽鉄|AD300% 春入居(3月1日契約開始)OK♪|100%|3ヶ月|3,500|有|済"
ulucks,2026/2/12,第61川崎ビル(旧コンダ クト小倉No.1ビル),505,北九州市小倉北区明和町1-28,3.1,0.3,1DK,,26.22,,RC,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] 第61川崎ビル(旧コンダ クト小倉No.1ビル)|明和町1-28|505|31,000|3,000|0|無|無|なし|0万|なし|1999年8月 (27年)|1DK:洋7.5/DK5.5|マン|26.22|RC|★初期安パックプランあり ☆インターネット無料! ★AD200%|100%|2ヶ月|3,500|有|済"
ulucks,2026/2/12,第61川崎ビル(旧コンダ クト小倉No.1ビル),705,北九州市小倉北区明和町1-28,3.3,0.3,1DK,,26.22,,RC,CIFO株式会社.pdf,1,"[source=ulucks file=CIFO株式会社.pdf page=1] 第61川崎ビル(旧コンダ クト小倉No.1ビル)|明和町1-28|705|33,000|3,000|0|無|無|なし|0万|なし|1999年8月 (27年)|1DK:洋7.5/DK5.5|マン|26.22|RC|★初期安パックプランあり ☆インターネット無料! ★AD200%|100%|1ヶ月|3,500|無|未定"
ulucks,2026/2/12,ブリリアント砂津,102,北九州市八幡西区砂津1丁目3-13,3.5,0.3,1K,,20.28,,軽鉄,ハッピーハウス株式会社.pdf,1,"[source=ulucks file=ハッピーハウス株式会社.pdf page=1] ブリリアント砂津|砂津1丁目3-13|102|35,000|3,000|1,600|(敷地内) 9,900(税込)|無|なし|指定な し|なし|2006年12月 (20年)|1K:洋6|アパ|20.28|軽鉄|◎10月末までの申込みに限り◎フリーレント1ヶ月・AD300!その他交渉等 なんでもご相談ください!|100%|3ヶ月|11,000|有"
ulucks,2026/2/13,朝日プラザ小倉片野,704,北九州市小倉南区東篠崎1-8-15,2.9,0.3,1K,,26.12,,RC,加来不動産株式会社.pdf,1,"[source=ulucks file=加来不動産株式会社.pdf page=1] 朝日プラザ小倉片野|東篠崎1-8-15|704|29,000|3,000|0|無|無|なし|指定な し|なし|1991年4月 (35年)|1K:洋8.9|マン|26.12|RC|◆AD200%(税別) ◆南向きで明るい角部屋 ◆オートロック有り ◆オール 電化|100%|2.2ヶ月|11,000|有|済"
ulucks,2026/2/12,ACハイム小倉I号棟,104,北九州市小倉北区清水5丁目1-8,3,0.3,1R,,24.5,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] ACハイム小倉I号棟|清水5丁目1-8|104|30,000|3,000|0|無|無|なし|0万|なし|1970年10月 (56年)|1R:|マン|24.50|RC|LPG|100%|2ヶ月|0|有|済"
ulucks,2026/2/12,ACハイム小倉I号棟,210,北九州市小倉北区清水5丁目1-8,2.6,0.3,1R,,21,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] ACハイム小倉I号棟|清水5丁目1-8|210|26,000|3,000|0|無|無|なし|0万|なし|1970年10月 (56年)|1R:|マン|21.00|RC|LPG|100%|2ヶ月|0|有|済"
ulucks,2026/2/12,ACハイム小倉I号棟,302,北九州市小倉北区清水5丁目1-8,3.4,0.3,1R,,24,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] ACハイム小倉I号棟|清水5丁目1-8|302|34,000|3,000|0|無|無|なし|0万|なし|1970年10月 (56年)|1R:|マン|24.00|RC|LPG|100%|2ヶ月|0|有|済"
ulucks,2026/2/12,ACハイム小倉III号棟,302,北九州市小倉北区清水5丁目1-12,2.3,0.3,1R,,19.53,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] ACハイム小倉III号棟|清水5丁目1-12|302|23,000|3,000|0|無|無|なし|0万|なし|1975年3月 (51年)|1R:|マン|19.53|RC|LPG|100%|2ヶ月|0|有|済"
ulucks,2026/2/12,エル片野I,403,北九州市小倉北区片野4丁目10-17,7,0.5,3LDK,,67.45,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] エル片野I|片野4丁目10-17|403|70,000|5,000|0|(敷地内) 14,300(税込)|無|なし|0万|1ヶ月|1995年6月 (31年)|3LDK:台12/和6/洋5.5/洋6|マン|67.45|RC|補修中です。 鍵は現地にあります。よろしくお願いします。|LPG|100%|1ヶ月|0|有|未定"
ulucks,2026/2/12,コーポ大興,101,北九州市小倉北区中津口1-6-1,4.3,0.3,2DK,,47,,RC,勧和興産 株式会社.pdf,1,"[source=ulucks file=勧和興産 株式会社.pdf page=1] コーポ大興|中津口1-6-1|101|43,000|3,000|0|(敷地内) 11,000(税込) 複数契約可|無|なし|0万|1ヶ月|1987年7月 (39年)|2DK:和6/洋6|マン|47.00|RC|エアコン1台付き。|100%|1ヶ月|0|有|未定"
ulucks,2026/2/12,SUN VIA下到津,101,北九州市八幡西区下到津三丁目10-7,5.9,0.4,1LDK,,37.88,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] SUN VIA下到津|下到津三丁目10-7|101|59,000|4,000|0|(敷地内) 6,600(税込)|無|なし|0万|なし|2026年3月 (0年)|1LDK:台10.5/洋4.1|アパ|37.88|木造|Wi-Fi無料!3月竣工予定の新築AP!|%|1ヶ月|11,000|無"
ulucks,2026/2/12,SUN VIA下到津,102,北九州市八幡西区下到津三丁目10-7,5.8,0.4,1LDK,,37.88,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] SUN VIA下到津|下到津三丁目10-7|102|58,000|4,000|0|(敷地内) 6,600(税込)|無|なし|0万|なし|2026年3月 (0年)|1LDK:台10.5/洋4.7|アパ|37.88|木造|Wi-Fi無料!1月末竣工予定の新築AP!|%|1ヶ月|11,000|無"
ulucks,2026/2/12,SUN VIA下到津,201,北九州市八幡西区下到津三丁目10-7,7.5,0.4,2LDK,,51.95,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] SUN VIA下到津|下到津三丁目10-7|201|75,000|4,000|0|(敷地内) 6,600(税込)|無|なし|0万|なし|2026年3月 (0年)|2LDK:台10.5/洋4.1/洋4.1|アパ|51.95|木造|Wi-Fi無料!1月末竣工予定の新築AP!|都市|%|1ヶ月|11,000|無"
ulucks,2026/2/12,SUN VIA下到津,202,北九州市八幡西区下到津三丁目10-7,7.4,0.4,2LDK,,51.95,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] SUN VIA下到津|下到津三丁目10-7|202|74,000|4,000|0|(敷地内) 6,600(税込)|無|なし|0万|なし|2026年3月 (0年)|2LDK:台10.5/洋4.1/洋4.1|アパ|51.95|木造|Wi-Fi無料!3月竣工予定の新築AP!|%|1ヶ月|11,000|無"
ulucks,2026/2/12,サンラプロ山門町,A棟,北九州市八幡西区山門町7-11,11.6,,3LDK,,73.9,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] サンラプロ山門町|山門町7-11|A棟|116,000|-|0|(敷地内) 12,000(税込) 普+軽 2台セット契約|無|なし|0万|なし|2026年3月 (0年)|3LDK:台14.88/洋6.12/洋5/ 洋4.54|戸建|73.90|木造|都市|100%|1ヶ月|11,000|無"
ulucks,2026/2/12,サンラプロ山門町,B棟,北九州市八幡西区山門町7-11,11.5,,3LDK,,73.9,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] サンラプロ山門町|山門町7-11|B棟|115,000|-|0|(敷地内) 12,000(税込) 普+軽 2台セット契約|無|なし|0万|なし|2026年3月 (0年)|3LDK:台14.88/洋6.12/洋5/ 洋4.54|戸建|73.90|木造|都市|100%|1ヶ月|11,000|無"
ulucks,2026/2/12,サンラプロ山門町,C棟,北九州市八幡西区山門町7-11,11.7,,3LDK,,73.9,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] サンラプロ山門町|山門町7-11|C棟|117,000|-|0|(敷地内) 12,000(税込) 普+軽 2台セット契約|無|なし|0万|なし|2026年3月 (0年)|3LDK:台14.88/洋6.12/洋5/ 洋4.54|戸建|73.90|木造|都市|100%|1ヶ月|11,000|無"
ulucks,2026/2/12,サンラプロ山門町,D棟,北九州市八幡西区山門町7-11,11.5,,3LDK,,73.9,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] サンラプロ山門町|山門町7-11|D棟|115,000|-|0|(敷地内) 12,000(税込) 普+軽 2台セット契約|無|なし|0万|なし|2026年3月 (0年)|3LDK:台14.88/洋6.12/洋5/ 洋4.54|戸建|73.90|木造|都市|100%|1ヶ月|11,000|無"
ulucks,2026/2/12,サンラプロ山門町,E棟,北九州市八幡西区山門町7-11,11.5,,3LDK,,73.9,,木造,大英リビングサポート株式会社.pdf,1,"[source=ulucks file=大英リビングサポート株式会社.pdf page=1] サンラプロ山門町|山門町7-11|E棟|115,000|-|0|(敷地内) 12,000(税込) 普+軽 2台セット契約|無|なし|0万|なし|2026年3月 (0年)|3LDK:台14.88/洋6.12/洋5/ 洋4.54|戸建|73.90|木造|都市|100%|1ヶ月|11,000|無"
ulucks,2026/2/13,Roi de gland大田町,101,北九州市小倉北区大田町14-17,4,0.3,1K,,23.3,,木造,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] Roi de gland大田町|大田町14-17|101|40,000|3,000|0|(敷地内) 11,000(税込) 先着1台|無|なし|実費|なし|2011年10月 (15年)|1K:台2.5/洋8|アパ|23.30|木造|即入居可!新品インターネット対応TV付き。引越し応援キャンペーン3万 円パック実施中☆ネコ飼育OK!!|都市|100%|2ヶ月|2,000|無|済"
ulucks,2026/2/13,アルテハイム大手町,701,北九州市小倉北区大手町4-23,5.3,0.5,2LDK,,57,,RC,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] アルテハイム大手町|大手町4-23|701|53,000|5,000|0|(敷地内) 11,000(税別)|無|なし|実費|なし|1980年6月 (46年)|2LDK:和6/洋6/LDK12.5|マン|57.00|RC|敷金・礼金ゼロ!都市ガス仕様で経済的(*^_^*)!和室1室→洋室へリノ ベーション♪|都市|100%|1ヶ月|2,000|有|済"
ulucks,2026/2/13,カルチェ・ブラン,205,北九州市小倉北区清水3丁目13-49,2.9,,1R,,21,,RC,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] カルチェ・ブラン|清水3丁目13-49|205|29,000|-|0|(敷地内) 10,000(税別)|無|なし|実費|なし|1990年5月 (36年)|1R:洋7|マン|21.00|RC|事務所・テナント可。新品インターネット対応TV付き・家電(冷蔵庫・ 電子レンジ・洗濯機)付き!|LPG|100%|2ヶ月|2,000|無|済"
ulucks,2026/2/13,クッキースクエアA棟,102,北九州市小倉北区熊本3丁目11-36,7.15,0.25,3LDK,,66.9,,軽鉄,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] クッキースクエアA棟|熊本3丁目11-36|102|71,500|2,500|0|(敷地内) 5,500(税込)|(敷地内) 5,500|なし|0万|なし|2006年2月 (20年)|3LDK:台14/洋6/洋6/洋6/14|アパ|66.90|軽鉄|敷金・礼金ゼロ!設備充実・買い物環境も良し♪敷地内駐車場あり☆|LPG|100%|1ヶ月|2,000|有|済"
ulucks,2026/2/13,シティハイツVIP,204,北九州市小倉北区京町4丁目4-22,2.9,0.3,1R,,13,,SRC,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] シティハイツVIP|京町4丁目4-22|204|29,000|3,000|0|無|無|なし|実費|なし|1987年10月 (39年)|1R:洋7.5|マン|13.00|SRC|只今、キャンペーン中!当月日割・翌月フリーレント★共益費3,000円→0 円[個人契約のみ]|100%|2ヶ月|2,000|有|済"
ulucks,2026/2/13,チャペルコンサート,1102,北九州市小倉北区宇佐町1丁目2-15,5.8,0.5,1LDK,,34.23,,SRC,平和興産有限会社.pdf,1,"[source=ulucks file=平和興産有限会社.pdf page=1] チャペルコンサート|宇佐町1丁目2-15|1102|58,000|5,000|0|(敷地内) 13,200(税込)|無|なし|実費|なし|2004年4月 (22年)|1LDK:洋6/LDK9|マン|34.23|SRC|ペット(小型犬・ネコ)OK♪ 契約金0円キャンペーン中♪ バイクガレージ 有♪|LPG|100%|2ヶ月|2,000|無|未定"
